cell,r_center_cm,direction,mu_m,psi_ang_in
58,5.85000000e-01,3,-1.83434642e-01,4.99990612e-01
59,5.95000000e-01,3,-1.83434642e-01,4.99990826e-01
60,6.05000000e-01,3,-1.83434642e-01,4.99991042e-01
61,6.15000000e-01,3,-1.83434642e-01,4.99991258e-01
62,6.25000000e-01,3,-1.83434642e-01,4.99991476e-01
63,6.35000000e-01,3,-1.83434642e-01,4.99991694e-01
64,6.45000000e-01,3,-1.83434642e-01,4.99991913e-01
65,6.55000000e-01,3,-1.83434642e-01,4.99992133e-01
66,6.65000000e-01,3,-1.83434642e-01,4.99992353e-01
67,6.75000000e-01,3,-1.83434642e-01,4.99992574e-01
68,6.85000000e-01,3,-1.83434642e-01,4.99992796e-01
69,6.95000000e-01,3,-1.83434642e-01,4.99993018e-01
70,7.05000000e-01,3,-1.83434642e-01,4.99993240e-01
71,7.15000000e-01,3,-1.83434642e-01,4.99993463e-01
72,7.25000000e-01,3,-1.83434642e-01,4.99993686e-01
73,7.35000000e-01,3,-1.83434642e-01,4.99993910e-01
74,7.45000000e-01,3,-1.83434642e-01,4.99994133e-01
75,7.55000000e-01,3,-1.83434642e-01,4.99994357e-01
76,7.65000000e-01,3,-1.83434642e-01,4.99994582e-01
77,7.75000000e-01,3,-1.83434642e-01,4.99994806e-01
78,7.85000000e-01,3,-1.83434642e-01,4.99995031e-01
79,7.95000000e-01,3,-1.83434642e-01,4.99995255e-01
80,8.05000000e-01,3,-1.83434642e-01,4.99995480e-01
81,8.15000000e-01,3,-1.83434642e-01,4.99995705e-01
82,8.25000000e-01,3,-1.83434642e-01,4.99995931e-01
83,8.35000000e-01,3,-1.83434642e-01,4.99996156e-01
84,8.45000000e-01,3,-1.83434642e-01,4.99996382e-01
85,8.55000000e-01,3,-1.83434642e-01,4.99996608e-01
86,8.65000000e-01,3,-1.83434642e-01,4.99996835e-01
